Gene.1	Gene.2	cor.1	cor.2	cor.diff	p.1	p.2	p.diffcor	q.1	q.2	q.diffcor	type
NRIP1,EID1	NRIP1	EID1	0.850699300699301	0.341869522882181	-0.50882977781712	2.96675832539621e-19	0.00204477828619244	1.33872303909044e-07	1.58759372426057e-17	0.00795032373959009	0.000143230398274741	same signed
PCDHGC4,EID1	PCDHGC4	EID1	0.813898601398601	0.256718597857838	-0.557180003540763	1.69846551069833e-16	0.022382421850211	3.08661595171955e-07	5.12220608743008e-15	0.0568340931269366	0.000229760734740467	same signed
PRKCE,EID1	PRKCE	EID1	0.822202797202797	0.307789678675755	-0.514413118527043	4.61160309515054e-17	0.0057904336252446	7.79499250480598e-07	1.55764031843306e-15	0.0188570884830653	0.000370608588089609	same signed
SC5D,EID1	SC5D	EID1	0.854895104895105	0.280842259006816	-0.574052845888289	1.29196411627282e-19	0.0121736503471526	8.48924375240756e-09	7.48405277234134e-18	0.0346415252930435	3.6033257608703e-05	same signed
SMG8,EID1	SMG8	EID1	0.821590909090909	0.28524829600779	-0.536342613083119	5.08822416092575e-17	0.0108309126135353	3.89873580308731e-07	1.70239944841485e-15	0.0314842941780102	0.000259797307636985	same signed
SV2B,EID1	SV2B	EID1	0.860882867132867	0.327434274586173	-0.533448592546694	3.76649305857741e-20	0.00322358356879904	2.25903857842269e-08	2.4635406497085e-18	0.0116117310668881	6.07494761365312e-05	same signed
SYNJ1,EID1	SYNJ1	EID1	0.816564685314685	0.228456669912366	-0.588108015402319	1.12562004193157e-16	0.0428604363677522	9.29381509529037e-08	3.5103959357747e-15	0.095711981316179	0.000119130756239146	same signed
TBC1D9,EID1	TBC1D9	EID1	0.84020979020979	0.328846153846154	-0.511363636363636	2.13092845296912e-18	0.003086118241673	2.68630963029537e-07	9.47086891292479e-17	0.0111990404295918	0.000212025557584384	same signed
TTC3P1,EID1	TTC3P1	EID1	0.879283216783217	0.358373904576436	-0.52090931220678	5.76653021469597e-22	0.0011829444779349	5.56846702082225e-09	5.73249892372993e-20	0.00503707754959767	3.10538343504398e-05	same signed
ZNF770,EID1	ZNF770	EID1	0.808784965034965	0.249099318403116	-0.559685646631849	3.6718100225038e-16	0.0268442620251729	3.81029923612886e-07	1.03494752619136e-14	0.0658178275098515	0.000258983155942057	same signed
LNPEP,ENPP4	LNPEP	ENPP4	0.810708041958042	0.259907497565725	-0.550800544392317	2.75518873141084e-16	0.0207119895642647	4.57559375943717e-07	7.96415414237757e-15	0.0533994335992236	0.00028226437570589	same signed
NFAT5,ENPP4	NFAT5	ENPP4	0.805244755244755	0.294595910418695	-0.51064884482606	6.17819308741641e-16	0.00840251974081173	2.22605517175012e-06	1.66768562870371e-14	0.0255912239001303	0.000660209730909801	same signed
RTN1,EPHA4	RTN1	EPHA4	0.81284965034965	0.306767283349562	-0.506082367000088	1.99328772780145e-16	0.00596347872401041	1.73385043678032e-06	5.92699284023741e-15	0.0193212996121112	0.000571288767556803	same signed
FAM3C,ERV3-1	FAM3C	ERV3-1	0.806643356643357	0.217234664070107	-0.58940869257325	5.0366266321547e-16	0.0544698756805995	1.61344160476418e-07	1.38313797460319e-14	0.115830929005658	0.000158860020790009	same signed
HIF1A,ERV3-1	HIF1A	ERV3-1	0.824912587412587	0.161757546251217	-0.66315504116137	2.96967818386701e-17	0.154384399286927	3.75029673982397e-09	1.04276074466037e-15	0.261607205561181	2.55155564020337e-05	same signed
HMGCS1,ERV3-1	HMGCS1	ERV3-1	0.822596153846154	0.31110029211295	-0.511495861733203	4.32819208246963e-17	0.00526015716293776	8.38702038485906e-07	1.47163073134489e-15	0.0174237616117659	0.00038503384453867	same signed
HSPA13,ERV3-1	HSPA13	ERV3-1	0.861538461538462	0.314946445959104	-0.546592015579357	3.27957465775316e-20	0.00469846674365995	1.29222026412634e-08	2.17348012246601e-18	0.0158746848167694	4.41797121166464e-05	same signed
PPM1E,ERV3-1	PPM1E	ERV3-1	0.800743006993007	0.267088607594937	-0.53365439939807	1.1793596440391e-15	0.017336248276074	1.35038035775636e-06	3.01820690907686e-14	0.0462079677084585	0.000493684111006705	same signed
SC5D,ERV3-1	SC5D	ERV3-1	0.863898601398601	0.201655306718598	-0.662243294680004	1.98067860129757e-20	0.0747264575201217	1.10822240273478e-10	1.37507803454838e-18	0.148748266094138	6.8544663831549e-06	same signed
SLC25A46,ERV3-1	SLC25A46	ERV3-1	0.801966783216783	0.250730282375852	-0.551236500840931	9.90896445008931e-16	0.0258305901051725	7.24661844531127e-07	2.57237216202198e-14	0.0637892368306163	0.000353844820562908	same signed
SUCLA2,ERV3-1	SUCLA2	ERV3-1	0.841783216783217	0.270740019474197	-0.57104319730902	1.59995482446065e-18	0.0158092119206424	2.8754247205498e-08	7.30372292220125e-17	0.0428692128063553	6.84030363041253e-05	same signed
GPLD1,FAM3C	GPLD1	FAM3C	0.858173076923077	0.333763388510224	-0.524409688412853	6.62558457895551e-20	0.00264732955404172	4.04784308294381e-08	4.09575626905574e-18	0.0098566210049437	8.27025395722143e-05	same signed
GPR61,FAM3C	GPR61	FAM3C	0.868006993006993	0.353724440116845	-0.514282552890148	8.04710015502018e-21	0.00138422702375503	2.37980783968084e-08	6.1036043573798e-19	0.00574098462674034	6.20355724755974e-05	same signed
MED12L,FAM3C	MED12L	FAM3C	0.80152972027972	0.262901655306719	-0.538628064973002	1.05461746234025e-15	0.0192417266532584	1.10843862355381e-06	2.72417552410977e-14	0.050310016746041	0.000444133339434448	same signed
MT-RNR2,FAM3C	MT-RNR2	FAM3C	-0.840340909090909	-0.208690360272639	0.63165054881827	2.08088683274121e-18	0.0649366544993703	3.52855855645373e-09	9.27026091154165e-17	0.133087425457039	2.50072252919523e-05	same signed
MYT1L,FAM3C	MYT1L	FAM3C	0.870804195804196	0.347760467380721	-0.523043728423475	4.28290455623178e-21	0.0016875657274158	1.28132413568238e-08	3.4463882043553e-19	0.00677644795211286	4.40284328422728e-05	same signed
NEU3,FAM3C	NEU3	FAM3C	0.829326923076923	0.140506329113924	-0.688820593962999	1.42630369145841e-17	0.216800923908496	1.03706598864051e-09	5.32690018018517e-16	0.338996712121155	1.69119744086098e-05	same signed
NFAT5,FAM3C	NFAT5	FAM3C	0.824519230769231	0.244644595910419	-0.579874634858812	3.16707567141712e-17	0.0297859975434794	7.36191489991711e-08	1.1056828668314e-15	0.0715552399966075	0.000105720837463162	same signed
PCDHGC4,FAM3C	PCDHGC4	FAM3C	0.868181818181818	0.26531158714703	-0.602870231034788	7.73934337540471e-21	0.0181241800663069	7.36952943114488e-10	5.89646965087763e-19	0.0479290150425716	1.58391936988282e-05	same signed
PIGCP1,FAM3C	PIGCP1	FAM3C	0.845104895104895	0.300365141187926	-0.544739753916969	8.64672254685356e-19	0.00715466078917025	5.71121157033616e-08	4.1781909081675e-17	0.0224330714280873	9.44200973058738e-05	same signed
PLEKHM3,FAM3C	PLEKHM3	FAM3C	0.859396853146853	0.351095423563778	-0.508301429583075	5.14141388980268e-20	0.00151128115861017	6.61746759611503e-08	3.26003494452939e-18	0.0061789273309006	0.000102176504301519	same signed
RASGRF1,FAM3C	RASGRF1	FAM3C	0.80659965034965	0.117672833495618	-0.688926816854032	5.06901059304905e-16	0.301687329315882	5.29842703045347e-09	1.39152562786372e-14	0.434161355135602	3.02927992677845e-05	same signed
SMCR8,FAM3C	SMCR8	FAM3C	0.829807692307692	0.190676728334956	-0.639130963972736	1.31515127051691e-17	0.0923286402076257	6.20613604951359e-09	4.94406914333162e-16	0.17571085390055	3.22321597617032e-05	same signed
SYT2,FAM3C	SYT2	FAM3C	0.830638111888112	0.20547711781889	-0.625160994069222	1.14249316200999e-17	0.0692710576103095	9.65363322613655e-09	4.35271469480503e-16	0.140084908263754	3.84317395865959e-05	same signed
TASOR2,FAM3C	TASOR2	FAM3C	0.808522727272727	0.252044790652386	-0.556477936620342	3.81750677719748e-16	0.0250373922885758	4.29474998009383e-07	1.07250391396162e-14	0.0622211293840068	0.000273659801128613	same signed
TTC3P1,FAM3C	TTC3P1	FAM3C	0.889423076923077	0.344912366114898	-0.544510710808179	4.26081328967856e-23	0.00185256742670163	5.97657923151473e-10	5.62236460546741e-21	0.00732445754082708	1.45222550804736e-05	same signed
WDR17,FAM3C	WDR17	FAM3C	0.807867132867133	0.301996105160662	-0.505871027706471	4.20644930745277e-16	0.00683285826560749	2.26607151931901e-06	1.17243099437438e-14	0.0216101109251819	0.00066483255064916	same signed
M6PR,FBXO11	M6PR	FBXO11	0.872770979020979	0.353919182083739	-0.51885179693724	2.7246572916842e-21	0.00137521124851312	1.23092251946844e-08	2.29794292751649e-19	0.00571044999450485	4.31686431066013e-05	same signed
MTX3,FBXO11	MTX3	FBXO11	0.857167832167832	0.354186952288218	-0.502980879879614	8.14574979489476e-20	0.00136290123776489	9.75823735149817e-08	4.93591955486676e-18	0.00566735842695937	0.000121373384327288	same signed
NEU3,FBXO11	NEU3	FBXO11	0.817744755244755	0.136465433300876	-0.681279321943879	9.36234791158743e-17	0.230443284928807	3.27303273373047e-09	2.96737929165915e-15	0.354905037242534	2.4669949002592e-05	same signed
PCDHGC4,FBXO11	PCDHGC4	FBXO11	0.85743006993007	0.32134858812074	-0.53608148180933	7.71960942638231e-20	0.00388077606455261	2.79874574626859e-08	4.69904374066645e-18	0.013551196534893	6.752331399564e-05	same signed
MT-RNR2,FGF12	MT-RNR2	FGF12	-0.803321678321678	-0.233690360272639	0.56963131804904	8.16004124285625e-16	0.0381934539790741	3.72168961870756e-07	2.1519337261254e-14	0.0873251219634265	0.0002573264705969	same signed
SMCR8,FGF12	SMCR8	FGF12	0.818050699300699	0.274537487828627	-0.543513211472072	8.92376397256293e-17	0.0143455317231929	3.8012005365573e-07	2.84187463964468e-15	0.0396116020906315	0.000258983155942057	same signed
TASOR2,FGF12	TASOR2	FGF12	0.827316433566434	0.29087147030185	-0.536444963264584	1.99703545002722e-17	0.00930597806425121	2.71143320684786e-07	7.24024851228801e-16	0.0278201654851484	0.000213513125931043	same signed
TSTD2,FGF12	TSTD2	FGF12	0.806337412587413	0.227482960077897	-0.578854452509516	5.26755453449586e-16	0.0437788387611826	2.32837457758706e-07	1.44085501171718e-14	0.0973379559424737	0.000195572253824902	same signed
PLEKHM3,FLRT3	PLEKHM3	FLRT3	0.839903846153846	0.313437195715677	-0.526466650438169	2.25223543063112e-18	0.00491219597609621	1.61847240942592e-07	9.95150766216144e-17	0.0164698726911728	0.000158895455548258	same signed
KSR2,FRMPD4	KSR2	FRMPD4	0.812194055944056	0.229844206426485	-0.582349849517571	2.20188803448084e-16	0.0415793501226302	1.47523417037831e-07	6.49193423915505e-15	0.0934159596496454	0.000150518849783609	same signed
MT-RNR2,FSTL5	MT-RNR2	FSTL5	-0.807342657342657	-0.248831548198637	0.55851110914402	4.54473415185792e-16	0.0270138620842797	4.2908231345784e-07	1.2582647807814e-14	0.0661511763109267	0.000273659801128613	same signed
NEU3,FSTL5	NEU3	FSTL5	0.818793706293706	0.217916260954236	-0.600877445339471	7.93929568314958e-17	0.0536980968818555	5.20560357042399e-08	2.55611733403527e-15	0.11452549464156	9.12806611025061e-05	same signed
NEU3,FTO	NEU3	FTO	0.823076923076923	0.32261441090555	-0.500462512171373	4.00449556070872e-17	0.00373500344874296	1.17357797213558e-06	1.37185428206412e-15	0.0131238802311144	0.000455450682692125	same signed
SC5D,FTO	SC5D	FTO	0.877534965034965	0.369595910418695	-0.50793905461627	8.82496973122642e-22	0.000801677627902611	1.1370288710566e-08	8.3740100855048e-20	0.00363094851180258	4.19516832938153e-05	same signed
SLIT3,FTO	SLIT3	FTO	0.810008741258741	0.300486854917235	-0.509521886341507	3.05964267533322e-16	0.00713019331963287	1.80576677477617e-06	8.76489073782056e-15	0.0223705820427699	0.000586827149726641	same signed
ZNF426,FTO	ZNF426	FTO	0.813199300699301	0.240287244401168	-0.572912056298132	1.88993703024734e-16	0.0329217750175267	1.90545316414159e-07	5.64435032630749e-15	0.0775255841502819	0.000174719752913777	same signed
NEU3,G3BP2	NEU3	G3BP2	0.833173076923077	0.284323271665044	-0.548849805258033	7.3995799422917e-18	0.0111015842415435	1.19442326695918e-07	2.92747898419348e-16	0.0321257494626379	0.000136122899330141	same signed
SYT2,G3BP2	SYT2	G3BP2	0.831118881118881	0.330866601752678	-0.500252279366203	1.05272732929955e-17	0.00289851261672484	7.23900845711611e-07	4.04081590121057e-16	0.0106261043108648	0.000353844820562908	same signed
ZNF426,G3BP2	ZNF426	G3BP2	0.816783216783217	0.305866601752678	-0.510916615030539	1.08797522788611e-16	0.00611969145876185	1.19535448517283e-06	3.40297864113561e-15	0.0197355981237749	0.000461300381671396	same signed
NEU3,GABRB2	NEU3	GABRB2	0.803452797202797	0.251923076923077	-0.55152972027972	8.00748527763673e-16	0.0251099574448759	6.63991303273548e-07	2.11539205209995e-14	0.0623638770712834	0.000340689130532801	same signed
M6PR,GABRB3	M6PR	GABRB3	0.821328671328671	0.259201557935735	-0.562127113392936	5.30667679153064e-17	0.0210722969370967	1.66311604044012e-07	1.76922425077796e-15	0.0541455575394856	0.000162341361892378	same signed
MIGA1,GABRB3	MIGA1	GABRB3	0.865821678321678	0.306913339824732	-0.558908338496946	1.30411864683452e-20	0.00593848161951651	5.29652277592163e-09	9.42502089100256e-19	0.0192558074812383	3.02927992677845e-05	same signed
TTC3P1,GABRB3	TTC3P1	GABRB3	0.859659090909091	0.274196689386563	-0.585462401522528	4.867947616976e-20	0.0144719197187427	3.51483375737871e-09	3.10428503949143e-18	0.0399019678055564	2.50072252919523e-05	same signed
PHACTR1,GAD2	PHACTR1	GAD2	0.831861888111888	0.328188899707887	-0.503672988404001	9.27201397593568e-18	0.00314944507270529	6.14956294331392e-07	3.59735213314415e-16	0.0113894788269639	0.000329064513074129	same signed
MTPN,GPLD1	MTPN	GPLD1	0.829108391608392	0.299513145082765	-0.529595246525626	1.47976350841545e-17	0.00732801139851067	3.04729757205635e-07	5.50841702877412e-16	0.0228814879073216	0.000227580946588565	same signed
SC5D,GPLD1	SC5D	GPLD1	0.840166083916084	0.11460564751704	-0.725560436399044	2.1478648094911e-18	0.314550532572151	1.00349284437584e-10	9.53804222733617e-17	0.447739657159848	6.82737395092392e-06	same signed
ZNF483,GPLD1	ZNF483	GPLD1	0.823426573426573	0.302142161635833	-0.521284411790741	3.78383415890046e-17	0.00680467195126489	5.76412849895291e-07	1.30202973507166e-15	0.0215359833533415	0.000319355719028999	same signed
KLHL11,GPRASP1	KLHL11	GPRASP1	0.805812937062937	0.294693281402142	-0.511119655660795	5.6872824250723e-16	0.00837996950487882	2.13117103053939e-06	1.54596873946407e-14	0.025534545696961	0.000646440327021316	same signed
MT-RNR2,GPRASP1	MT-RNR2	GPRASP1	-0.877578671328671	-0.375170399221032	0.502408272107639	8.73228087970249e-22	0.000657339651277387	1.40974087958767e-08	8.29994880077573e-20	0.00307107427576624	4.67869616866902e-05	same signed
NOMO2,GPRASP1	NOMO2	GPRASP1	0.820673076923077	0.266504381694255	-0.554168695228822	5.89296455045152e-17	0.017591980510712	2.26781875278803e-07	1.94609419207346e-15	0.0467672070030226	0.000193108314701579	same signed
SYNJ1,GPRASP1	SYNJ1	GPRASP1	0.820891608391608	0.261879259980526	-0.559012348411082	5.69093969346189e-17	0.0197333806571584	1.89968863972823e-07	1.88550933566274e-15	0.05135139643253	0.000174719752913777	same signed
NEU3,GRIN2A	NEU3	GRIN2A	0.837019230769231	0.250365141187926	-0.586654089581305	3.77465055398541e-18	0.0260546667457574	2.3728920606203e-08	1.5904657370162e-16	0.0642381405460037	6.20355724755974e-05	same signed
ZNF426,GRIN2A	ZNF426	GRIN2A	0.833522727272727	0.302239532619279	-0.531283194653448	6.96529202973679e-18	0.00678593802464767	2.1429901808645e-07	2.77080807498319e-16	0.0214865878001765	0.000186012533120623	same signed
M6PR,GUCY1A2	M6PR	GUCY1A2	0.806643356643357	0.261562804284323	-0.545080552359033	5.0366266321547e-16	0.0198877222335593	6.89538143916479e-07	1.38313797460319e-14	0.0516759493833892	0.000345230156079529	same signed
RASA1,HIF1A	RASA1	HIF1A	0.879938811188811	0.369109055501461	-0.510829755687351	4.90768970506887e-22	0.000815561218320553	7.7475448279074e-09	4.97319135452839e-20	0.00368460716007908	3.46077719646488e-05	same signed
SCN8A,HS6ST2	SCN8A	HS6ST2	0.827534965034965	0.315262901655307	-0.512272063379658	1.92569995475961e-17	0.0046547136225342	6.0514380351151e-07	7.00476447241339e-16	0.0157550227599946	0.000325932951844367	same signed
SMCR8,HSPA13	SMCR8	HSPA13	0.83361013986014	0.322711781888997	-0.510898357971143	6.86061279292256e-18	0.00372399492391349	4.29081823183353e-07	2.73332164923908e-16	0.0130922309916533	0.000273659801128613	same signed
TSTD2,HSPA13	TSTD2	HSPA13	0.83090034965035	0.278529698149951	-0.552370651500398	1.09265538428405e-17	0.0129346027557856	1.23691717535124e-07	4.18157334855934e-16	0.036403872231627	0.000137733257993313	same signed
TTC3P1,HSPA13	TTC3P1	HSPA13	0.894274475524475	0.392818889970789	-0.501455585553687	1.11823862275745e-23	0.00034243402245556	1.90764870566795e-09	1.73304316086078e-21	0.00176933346966712	1.8771201080438e-05	same signed
RASA1,IMPA1	RASA1	IMPA1	0.83090034965035	0.31445959104187	-0.51644075860848	1.09265538428405e-17	0.00476649204062998	4.24276907162735e-07	4.18157334855934e-16	0.0160648715292649	0.000272065467327187	same signed
SLC4A10,IMPA1	SLC4A10	IMPA1	0.834222027972028	0.23398247322298	-0.600239554749048	6.16909233480619e-18	0.0379459726195741	1.80338257660395e-08	2.48267468946e-16	0.0868757714495225	5.28858264310707e-05	same signed
KLHL11,ITFG1	KLHL11	ITFG1	0.80895979020979	0.260540408958131	-0.54841938125166	3.57766247668985e-16	0.0203934446622616	5.45275362862085e-07	1.01050399381567e-14	0.052742052160295	0.000309201290124154	same signed
PRKCB,ITFG1	PRKCB	ITFG1	0.840340909090909	0.333812074001947	-0.506528835088962	2.08088683274121e-18	0.0026432800631474	3.15018385821375e-07	9.27026091154165e-17	0.00984429129718162	0.000233470832239452	same signed
SC5D,ITFG1	SC5D	ITFG1	0.828496503496504	0.130258033106134	-0.698238470390369	1.63990029655185e-17	0.252545842973832	7.79267983475052e-10	6.05417660026218e-16	0.380186710399828	1.58391936988282e-05	same signed
SMG8,ITFG1	SMG8	ITFG1	0.805375874125874	0.196665043816943	-0.608710830308931	6.0614181402591e-16	0.082361772490013	9.11390134472612e-08	1.63876515292065e-14	0.160628510842899	0.000118334790702275	same signed
SYNJ1,ITFG1	SYNJ1	ITFG1	0.820061188811189	0.299050632911392	-0.521010555899796	6.49597833786332e-17	0.00742365431890137	7.11282713394823e-07	2.12921439414512e-15	0.0231270599475349	0.000351072075589489	same signed
SYT13,ITFG1	SYT13	ITFG1	0.801267482517482	0.267259006815969	-0.534008475701514	1.09471930091519e-15	0.0172622643920624	1.30054317359907e-06	2.81845272947081e-14	0.0460499194794853	0.000482990640902312	same signed
NEU3,KCNIP4	NEU3	KCNIP4	0.80118006993007	0.294279454722493	-0.506900615207577	1.10840896283805e-15	0.00847617587376574	3.05886901053043e-06	2.8506775170691e-14	0.0257750560640174	0.000781882077389169	same signed
PCDHGC3,KCTD12	PCDHGC3	KCTD12	0.825480769230769	0.283519961051607	-0.541960808179162	2.70530094366768e-17	0.0113414009090572	2.53004563521841e-07	9.56941486604286e-16	0.0326901435502455	0.000203562426352919	same signed
KSR2,KIAA1549L	KSR2	KIAA1549L	0.832867132867133	0.278237585199611	-0.554629547667522	7.8008455400261e-18	0.0130335972206005	9.97807712010967e-08	3.07122913746756e-16	0.0366299078365242	0.000121879614497575	same signed
MBTPS2,KLHL11	MBTPS2	KLHL11	0.807648601398601	0.260905550146056	-0.546743051252545	4.34435340237126e-16	0.020211581422912	6.18774032234981e-07	1.20701103609552e-14	0.052355100088611	0.000329537282008411	same signed
NEU3,KLHL11	NEU3	KLHL11	0.854807692307692	0.344839337877313	-0.50996835443038	1.31488262141091e-19	0.00185698296791503	9.20309741747616e-08	7.60192772931464e-18	0.00733867406893418	0.000118812686186935	same signed
PCDHGA9,KLHL11	PCDHGA9	KLHL11	0.836931818181818	0.252677702044791	-0.584254116137027	3.83357946154414e-18	0.0246629162202747	2.60325472289935e-08	1.61399625992304e-16	0.0614764378997318	6.57227426743331e-05	same signed
SYT2,KLHL11	SYT2	KLHL11	0.834178321678322	0.286441090555015	-0.547737231123307	6.21617611132656e-18	0.0104903891538424	1.15717202708865e-07	2.49970080694973e-16	0.0306751635568411	0.000132988972554402	same signed
SC5D,KRT222	SC5D	KRT222	0.841564685314685	0.296932814021422	-0.544631871293264	1.66523222891806e-18	0.00787575578236978	7.53182003432329e-08	7.57680107335597e-17	0.0242712192772971	0.000106757429382755	same signed
NEK10,KSR2	NEK10	KSR2	0.812674825174825	0.294790652385589	-0.517884172789236	2.04697830571244e-16	0.00835747235195504	1.19696785483292e-06	6.07469339201265e-15	0.0254780901479034	0.000461424441247358	same signed
PTPRT,KSR2	PTPRT	KSR2	0.801005244755245	0.292818889970789	-0.508186354784456	1.13628303474252e-15	0.00882351035407032	2.96377102948497e-06	2.9164126369415e-14	0.026635190132465	0.000766705027145029	same signed
RORA,KSR2	RORA	KSR2	0.849038461538462	0.307765335929893	-0.541273125608569	4.09406005020127e-19	0.00579450160592099	4.72543653096125e-08	2.12580232757001e-17	0.0188683493208864	8.88122299348432e-05	same signed
MED12L,LANCL1	MED12L	LANCL1	0.804545454545455	0.304235637779942	-0.500309816765513	6.83839970402843e-16	0.00641177694985684	3.18896742412811e-06	1.82977954970405e-14	0.0205136158443561	0.000798355789357439	same signed
RNF169,LANCL1	RNF169	LANCL1	0.80826048951049	0.266407010710808	-0.541853478799681	3.96874799392207e-16	0.0176349161750845	7.01266613445384e-07	1.11118574234272e-14	0.0468637697837157	0.000348513114967359	same signed
SC5D,LANCL1	SC5D	LANCL1	0.889772727272727	0.337512171372931	-0.552260555899796	3.87733551640798e-23	0.00235128693745023	4.1102787839975e-10	5.17556968663695e-21	0.00892752905882347	1.25432679255777e-05	same signed
SMG8,LANCL1	SMG8	LANCL1	0.818575174825175	0.304186952288218	-0.514388222536957	8.21745204207377e-17	0.00642068176543594	9.64117792046082e-07	2.63917762877519e-15	0.0205371802704849	0.000412546003216518	same signed
MTX3,LIG4	MTX3	LIG4	0.852578671328671	0.320496592015579	-0.532082079313092	2.05092887614328e-19	0.00398172355914722	4.93253649036518e-08	1.13361932009238e-17	0.0138452820534539	8.90160599236431e-05	same signed
MYT1L,LIG4	MYT1L	LIG4	0.811145104895105	0.296811100292113	-0.514334004602992	2.57991940143119e-16	0.00790245798387927	1.45753160429862e-06	7.50310568469321e-15	0.0243373041294698	0.000514934311795942	same signed
LYPLA1,LNPEP	LYPLA1	LNPEP	0.827447552447552	0.322297955209348	-0.505149597238205	1.95393510090692e-17	0.00377098168647836	7.72501274282078e-07	7.09722513046892e-16	0.0132293235939573	0.000368827887348652	same signed
NFAT5,LNX1	NFAT5	LNX1	0.804851398601399	0.23975170399221	-0.565099694609188	6.54162480553455e-16	0.0333256346531662	3.96902275046074e-07	1.75651842857301e-14	0.0782761241395526	0.000262171678400604	same signed
SC5D,LNX1	SC5D	LNX1	0.866477272727273	0.262852969814995	-0.603624302912278	1.1292808809452e-20	0.0192648984775164	8.61381188599353e-10	8.28822728630805e-19	0.0503597646783194	1.58391936988282e-05	same signed
ZNF483,LNX1	ZNF483	LNX1	0.802928321678322	0.290895813047712	-0.51203250863061	8.6346382379371e-16	0.00929980760426312	2.39243451027882e-06	2.26611290935084e-14	0.0278053842228397	0.000686063578494183	same signed
NEU3,LRRTM3	NEU3	LRRTM3	0.811975524475524	0.30898247322298	-0.502993051252545	2.27596824513321e-16	0.00559416907274357	2.00540353878509e-06	6.69265691847291e-15	0.0183297107766219	0.000627181440593578	same signed
PCDHGC4,LRRTM3	PCDHGC4	LRRTM3	0.832604895104895	0.328188899707887	-0.504415995397008	8.1613718051584e-18	0.00314944507270529	5.71567957630137e-07	3.20223707193159e-16	0.0113894788269639	0.000317966105659197	same signed
PRKCB,LRRTM3	PRKCB	LRRTM3	0.828977272727273	0.277312560856865	-0.551664711870408	1.51275875405747e-17	0.0133514259839006	1.44406418378651e-07	5.62078564070393e-16	0.0373552554511916	0.000149541088606571	same signed
SYT13,LRRTM3	SYT13	LRRTM3	0.80118006993007	0.28524829600779	-0.51593177392228	1.10840896283805e-15	0.0108309126135353	2.30753893482039e-06	2.8506775170691e-14	0.0314842941780102	0.000670636265370924	same signed
MTMR7,LYPLA1	MTMR7	LYPLA1	0.822508741258741	0.294109055501461	-0.528399685757281	4.38968720337416e-17	0.00851607082154639	4.80705722116781e-07	1.49090054681252e-15	0.0258738214564987	0.000289940980323666	same signed
SC5D,LYPLA1	SC5D	LYPLA1	0.849781468531469	0.295666991236612	-0.554114477294857	3.54640178550065e-19	0.00815736957553431	2.78073315485017e-08	1.86535250497488e-17	0.0249755018620626	6.752331399564e-05	same signed
SEC24A,LYPLA1	SEC24A	LYPLA1	0.831337412587413	0.300048685491723	-0.531288727095689	1.01420444569954e-17	0.00721862229991566	2.48301969874021e-07	3.90661354741882e-16	0.0225978985547198	0.000202322732125549	same signed
SYNJ1,LYPLA1	SYNJ1	LYPLA1	0.825262237762238	0.30126582278481	-0.523996414977428	2.80418956342738e-17	0.00697533797339482	4.70266189545043e-07	9.88939050157069e-16	0.021972377591785	0.00028669424281815	same signed
ZBTB38,LYPLA1	ZBTB38	LYPLA1	0.840952797202797	0.300851996105161	-0.540100801097636	1.86193077828605e-18	0.00705723215430477	9.26301326753531e-08	8.37543858674693e-17	0.0221808458750904	0.000119130756239146	same signed
NFAT5,M6PR	NFAT5	M6PR	0.835270979020979	0.213242453748783	-0.622028525272196	5.13669621890079e-18	0.0591744080769876	7.57426210640233e-09	2.10251941775211e-16	0.123686511378394	3.46077719646488e-05	same signed
PIGCP1,M6PR	PIGCP1	M6PR	0.827447552447552	0.315847127555988	-0.511600424891564	1.95393510090692e-17	0.0045748878050557	6.22326288057806e-07	7.09722513046892e-16	0.0155341380542771	0.000329755868901322	same signed
RNF169,M6PR	RNF169	M6PR	0.845323426573427	0.299975657254138	-0.545347769319288	8.29946059387702e-19	0.00723345389287111	5.49234755453654e-08	4.02583010773618e-17	0.0226370377778029	9.25904479729614e-05	same signed
SC5D,M6PR	SC5D	M6PR	0.848339160839161	0.242234664070107	-0.606104496769054	4.68324993087909e-19	0.0314876517921455	4.59545002051698e-09	2.40221698297861e-17	0.0748071425711509	2.79157586732942e-05	same signed
SYNJ1,M6PR	SYNJ1	M6PR	0.879195804195804	0.331767283349562	-0.547428520846242	5.89145019671884e-22	0.00281822042846336	1.93130422765364e-09	5.83961676469963e-20	0.0103822097926694	1.8771201080438e-05	same signed
SYT13,M6PR	SYT13	M6PR	0.806031468531469	0.127482960077897	-0.678548508453572	5.50863305338051e-16	0.26288080799128	7.93521737207925e-09	1.50124538066534e-14	0.391875306812491	3.46077719646488e-05	same signed
TBC1D9,M6PR	TBC1D9	M6PR	0.846678321678322	0.326728334956183	-0.519949986722139	6.42781532264285e-19	0.00329434612998187	1.22937248825394e-07	3.19307451863947e-17	0.0118262407588556	0.000137176090259469	same signed
ZNF483,M6PR	ZNF483	M6PR	0.858260489510489	0.34466893865628	-0.513591550854209	6.50715424506186e-20	0.00186732277714221	6.00413949669587e-08	4.03170382417314e-18	0.00737302663195765	9.65716868111466e-05	same signed
SMCR8,MACROD2	SMCR8	MACROD2	0.847115384615385	0.325998052580331	-0.521117332035054	5.91606517553389e-19	0.00336900520416982	1.13988733119186e-07	2.96417999771074e-17	0.0120506377180585	0.000131893687846433	same signed
