Gene.1	Gene.2	cor.1	cor.2	cor.diff	p.1	p.2	p.diffcor	q.1	q.2	q.diffcor	type
HOOK1,CCN3	HOOK1	CCN3	0.811543306485475	0.226277543366151	-0.585265763119324	4.7374990531384e-17	0.0435606303297125	8.76003063421393e-08	3.44194521148198e-16	0.0691821798168808	6.50653188026684e-05	same signed
HPRT1,CCN3	HPRT1	CCN3	0.863495820132076	0.203305203938115	-0.660190616193961	2.70871996246959e-21	0.0704916746031414	6.36051211699851e-11	2.93601526611189e-20	0.106062780389064	4.50775456711794e-07	same signed
HTR1E,CCN3	HTR1E	CCN3	0.832843455357484	0.200679793717768	-0.632163661639715	1.29834689380536e-18	0.0742791132695511	3.61976160156985e-09	1.08087438484712e-17	0.11106605902936	6.56731899468177e-06	same signed
HTR2A,CCN3	HTR2A	CCN3	0.829713325953353	0.256000937646507	-0.573712388306846	2.27170594954194e-18	0.0219031862791823	3.93079699900767e-08	1.84917821006473e-17	0.0374223687325396	3.5849342855789e-05	same signed
HTR5A,CCN3	HTR5A	CCN3	0.818872389968317	0.206610407876231	-0.612261982092086	1.44940349084079e-17	0.0659461338355371	2.10712753911935e-08	1.10023386489929e-16	0.0999685338046801	2.27289868021349e-05	same signed
HTR5A-AS1,CCN3	HTR5A-AS1	CCN3	0.810894377218765	0.227355836849508	-0.583538540369258	5.24821510507175e-17	0.0425427445357742	9.67560138676049e-08	3.79811181243003e-16	0.067732080805322	6.91393594785724e-05	same signed
IPCEF1,CCN3	IPCEF1	CCN3	0.833988624651678	0.199765588373183	-0.634223036278494	1.05498794713221e-18	0.0756356024228963	3.05512548592901e-09	8.85975010428709e-18	0.112857978976646	5.82237599644859e-06	same signed
ITFG1,CCN3	ITFG1	CCN3	0.821620796274382	0.201711204875762	-0.619909591398621	9.16855384035395e-18	0.0727721937067082	1.32206352532194e-08	7.07745405997079e-17	0.109086620197963	1.65137735463291e-05	same signed
JPH1,CCN3	JPH1	CCN3	0.841317708134519	0.249695264885138	-0.591622443249381	2.68937688825798e-19	0.0255026841038966	8.30229929249526e-09	2.38876621983875e-18	0.0428964949580732	1.19167946180198e-05	same signed
KCNJ3,CCN3	KCNJ3	CCN3	0.801313127457342	0.211064228785748	-0.590248898671594	2.2764374341768e-16	0.0601986904219601	1.35048666916049e-07	1.56327517729572e-15	0.0921884544281899	8.74232598208087e-05	same signed
KCNK1,CCN3	KCNK1	CCN3	0.886093827537504	0.244467885607126	-0.641625941930378	1.00221466620657e-23	0.0288558720268173	7.34901028920376e-12	1.43219443922488e-22	0.0479041399127863	1.30032955394718e-07	same signed
KIAA1549L,CCN3	KIAA1549L	CCN3	0.819864870023285	0.239756211908111	-0.580108658115174	1.22958257790307e-17	0.0321900376336838	6.17098434574359e-08	9.39037157256062e-17	0.0528304093462567	5.05843021741501e-05	same signed
KRT222,CCN3	KRT222	CCN3	0.823453067145093	0.172714486638537	-0.650738580506556	6.7268062396709e-18	0.125514878582694	3.74139097480963e-09	5.25297746918649e-17	0.176112264808247	6.69751110157134e-06	same signed
L1CAM,CCN3	L1CAM	CCN3	0.852120471809749	0.24507735583685	-0.6070431159729	3.14553850122593e-20	0.0284466824388628	1.76515602134941e-09	3.05991095257732e-19	0.0472936148795843	4.08484121034458e-06	same signed
LDB2,CCN3	LDB2	CCN3	0.831965492231935	0.246296296296296	-0.585669195935639	1.52069191953802e-18	0.0276429943610177	2.16088618110177e-08	1.25798778642674e-17	0.0460974717061688	2.30620309304717e-05	same signed
LHFPL4,CCN3	LHFPL4	CCN3	0.814024506622896	0.241795593061416	-0.57222891356148	3.19119636457448e-17	0.0307091499694251	1.17937128063517e-07	2.35216461708278e-16	0.0506432000813169	7.96029983992284e-05	same signed
LMO7,CCN3	LMO7	CCN3	0.814787952819025	0.196108766994843	-0.618679185824182	2.82253998801773e-17	0.0812609597073357	2.20517968330114e-08	2.08969501260961e-16	0.120240686313085	2.34059010064032e-05	same signed
LNX1,CCN3	LNX1	CCN3	0.844676871397488	0.231997187060478	-0.61267968433701	1.40431840943017e-19	0.0383839252758581	2.804119381139e-09	1.28149399433765e-18	0.061812523455471	5.5459693786951e-06	same signed
LRFN5,CCN3	LRFN5	CCN3	0.823033171737222	0.210759493670886	-0.612273678066336	7.22380958531766e-18	0.0605784984189798	1.57688733182226e-08	5.62552745149865e-17	0.0927072832932999	1.84022751623658e-05	same signed
LRRC2,CCN3	LRRC2	CCN3	0.851853265641104	0.311720581340835	-0.540132684300269	3.32376961519688e-20	0.00488182557748588	2.36197941205774e-08	3.22563435250188e-19	0.00963328846966179	2.45718451799237e-05	same signed
LRRTM1,CCN3	LRRTM1	CCN3	0.859296866053365	0.288982653539616	-0.570314212513749	6.86558681867279e-21	0.00932833712008522	3.71353015005127e-09	7.13860915355784e-20	0.0173313983919908	6.68397112809268e-06	same signed
LRRTM3,CCN3	LRRTM3	CCN3	0.820170248501737	0.173769338959212	-0.646400909542524	1.16866677465381e-17	0.123187334420421	5.58461343835859e-09	8.94181684270581e-17	0.173263082889099	9.02506694426386e-06	same signed
LRTM2,CCN3	LRTM2	CCN3	0.836088101691033	0.199882794186592	-0.636205307504441	7.18115242608787e-19	0.0754605936482046	2.38624475734639e-09	6.12344719226647e-18	0.112622284179242	4.94971911388094e-06	same signed
MACROD2,CCN3	MACROD2	CCN3	0.838416612589228	0.180426629160806	-0.657989983428421	4.6574145967003e-19	0.10925291284453	8.50840287114352e-10	4.04168729024581e-18	0.155975602205434	2.42208597732806e-06	same signed
MAGEE1,CCN3	MAGEE1	CCN3	0.859525899912204	0.207923112986404	-0.651602786925799	6.53106240843504e-21	0.064207851904246	1.40864875319835e-10	6.8052379987216e-20	0.0976316893126365	7.48741933105299e-07	same signed
MAP7D2,CCN3	MAP7D2	CCN3	0.834790243157613	0.197257383966245	-0.637532859191369	9.11463150986474e-19	0.0794592496856791	2.52584131388289e-09	7.70053372492622e-18	0.11789574194993	5.12980275270053e-06	same signed
MAPT,CCN3	MAPT	CCN3	0.813451921975799	0.145968120018753	-0.667483801957046	3.49766771752591e-17	0.196369988239834	4.14543332993844e-09	2.56959551011634e-16	0.260085385787146	7.231772219975e-06	same signed
MCHR1,CCN3	MCHR1	CCN3	0.870214146658014	0.24662447257384	-0.623589674084174	5.72518569971085e-22	0.0274299270381119	1.32248434425719e-10	6.67407958439589e-21	0.0457833443065417	7.14100611859656e-07	same signed
MCTP1,CCN3	MCTP1	CCN3	0.833530556934	0.205930614158462	-0.627599942775538	1.14653335009406e-18	0.0668611498864742	4.0652616828396e-09	9.59443780184425e-18	0.10120768906846	7.14688760671431e-06	same signed
MDH1,CCN3	MDH1	CCN3	0.829140741306256	0.171518987341772	-0.657621753964484	2.51340850673659e-18	0.128193221445425	1.86666282431247e-09	2.03868086774021e-17	0.179381973986308	4.17967812853963e-06	same signed
MEF2C,CCN3	MEF2C	CCN3	0.82391113486277	0.195428973277075	-0.628482161585696	6.22220067707086e-18	0.0823424995635656	8.20912626764425e-09	4.87336120143738e-17	0.121657137837391	1.18332138109517e-05	same signed
MLIP,CCN3	MLIP	CCN3	0.833110661526129	0.19943741209564	-0.633673249430489	1.23713832331719e-18	0.0761273554585944	3.3479381489343e-09	1.03207772370504e-17	0.113513815392226	6.18969170366058e-06	same signed
MLLT11,CCN3	MLLT11	CCN3	0.874947513074016	0.200445382090952	-0.674502130983064	1.81674346102475e-22	0.0746250583554368	8.43281000584284e-12	2.24131681636009e-21	0.111523530235083	1.3660369162822e-07	same signed
MRAP2,CCN3	MRAP2	CCN3	0.808642210940184	0.187576183778715	-0.621066027161468	7.46463052792348e-17	0.0956831521858368	3.01257097046204e-08	5.33157332935306e-16	0.138843392911653	2.94911625616478e-05	same signed
MRTFB,CCN3	MRTFB	CCN3	0.844600526777875	0.218518518518519	-0.626082008259357	1.42545244113318e-19	0.0514949649100354	1.68700897695828e-09	1.29989042502387e-18	0.0802664136333275	3.9307366937408e-06	same signed
MTPN,CCN3	MTPN	CCN3	0.870175974348208	0.310642287857478	-0.55953368649073	5.77736722927541e-22	0.00503977383079559	1.83962733935061e-09	6.73271786762537e-21	0.00991766930924708	4.17798344599791e-06	same signed
NAP1L2,CCN3	NAP1L2	CCN3	0.831507424514257	0.195733708391936	-0.635773716122321	1.65082932214741e-18	0.0818562645420839	3.51658058228566e-09	1.36064726146093e-17	0.121023110773329	6.41432783255885e-06	same signed
NAP1L3,CCN3	NAP1L3	CCN3	0.840592434248196	0.191350210970464	-0.649242223277732	3.08830535168134e-19	0.0890741096747001	9.8562336070529e-10	2.72584424240788e-18	0.13037909532847	2.72593372078379e-06	same signed
NAP1L5,CCN3	NAP1L5	CCN3	0.853074779554911	0.170417252695734	-0.682657526859177	2.5812158696212e-20	0.130699873527328	7.90918441850863e-11	2.53216629216967e-19	0.182448642768327	5.02906600015042e-07	same signed
NAPB,CCN3	NAPB	CCN3	0.864526472496851	0.201172058134083	-0.663354414362767	2.14570715986274e-21	0.0735568117636576	4.95261609501085e-11	2.35104111345923e-20	0.110120596421086	3.62319014948138e-07	same signed
NCALD,CCN3	NCALD	CCN3	0.818643356109478	0.23638068448195	-0.582262671627528	1.50526066338332e-17	0.034772878485984	6.19898523623874e-08	1.14110693296802e-16	0.0565983501904368	5.06669574254728e-05	same signed
NCEH1,CCN3	NCEH1	CCN3	0.828262778180708	0.228059071729958	-0.60020370645075	2.93277412923891e-18	0.041889592960252	1.67477300916374e-08	2.36426505917711e-17	0.0668163476039462	1.9280037889808e-05	same signed
NDST3,CCN3	NDST3	CCN3	0.842042982020842	0.242569151429911	-0.599473830590931	2.34035514866044e-19	0.0301626449523303	5.81454084880306e-09	2.09079450253787e-18	0.0498408881391471	9.24295987484229e-06	same signed
NELL1,CCN3	NELL1	CCN3	0.848570446997748	0.209939052977028	-0.63863139402072	6.48522559682373e-20	0.0616107453345754	7.18420212209026e-10	6.11468364622652e-19	0.0941081280919249	2.17237819554998e-06	same signed
NELL2,CCN3	NELL2	CCN3	0.872160934458144	0.206071261134552	-0.666089673323592	3.59056037723539e-22	0.0666710000193017	1.7400747509555e-11	4.27974290262132e-21	0.100952876209338	2.00657457226243e-07	same signed
NEUROD6,CCN3	NEUROD6	CCN3	0.889720196969119	0.216197843413033	-0.673522353556085	3.65669537633028e-24	0.0540863073762293	1.00586206031039e-12	5.51329179597883e-23	0.0838405725422442	3.80194065119355e-08	same signed
NEXMIF,CCN3	NEXMIF	CCN3	0.838416612589228	0.227871542428504	-0.610545070160723	4.6574145967003e-19	0.042062947591121	5.18421794382107e-09	4.04168729024581e-18	0.0670568572587767	8.57549653320763e-06	same signed
NGEF,CCN3	NGEF	CCN3	0.819215940756575	0.231270511017346	-0.587945429739229	1.3693432777885e-17	0.0390117416971203	4.88685463206906e-08	1.04133117442125e-16	0.0627107346384713	4.2246827246876e-05	same signed
NMNAT2,CCN3	NMNAT2	CCN3	0.853227468794137	0.233497421472105	-0.619730047322032	2.5005112010813e-20	0.0371144052305613	9.65161284227634e-10	2.45572166993212e-19	0.0599882021425345	2.68023712856489e-06	same signed
NPTN,CCN3	NPTN	CCN3	0.86204527235943	0.252180028129395	-0.609865244230035	3.74797760195594e-21	0.0240284905271813	5.82087933409525e-10	4.00034166234367e-20	0.0406648637093362	1.89488004049013e-06	same signed
NPTX1,CCN3	NPTX1	CCN3	0.881780356529374	0.246882325363338	-0.634898031166036	3.18336608971397e-23	0.027263493129304	1.8383961020163e-11	4.27811428152311e-22	0.0455331401830908	2.0173758231676e-07	same signed
NRSN1,CCN3	NRSN1	CCN3	0.85395274268046	0.193788091889358	-0.660164650791102	2.14924807334634e-20	0.0850002865742968	1.79417147805339e-10	2.12470513561069e-19	0.125113320642573	8.47697431236028e-07	same signed
NSF,CCN3	NSF	CCN3	0.861663549261366	0.217463666197843	-0.644199883063522	4.07985677515916e-21	0.0526599283094505	1.50804924103909e-10	4.3381658754459e-20	0.0818764931099839	7.62186165279827e-07	same signed
NSG1,CCN3	NSG1	CCN3	0.822804137878383	0.222433192686357	-0.600370945192026	7.50961751394169e-18	0.0473551048315301	2.46039857376701e-08	5.83981127146289e-17	0.0745091278396818	2.53630186976772e-05	same signed
NUDT10,CCN3	NUDT10	CCN3	0.866396915677368	0.192217533989686	-0.674179381687682	1.39889569016263e-21	0.0876074515562793	2.52509124720746e-11	1.56379033001665e-20	0.128498823656327	2.38682980528241e-07	same signed
NUDT11,CCN3	NUDT11	CCN3	0.893003015612475	0.241443975621191	-0.651559039991284	1.42336485042604e-24	0.0309603039154249	1.59028346047307e-12	2.25729454558334e-23	0.0510138585123729	4.1929874813597e-08	same signed
NWD2,CCN3	NWD2	CCN3	0.847616139252586	0.221659634317862	-0.625956504934724	7.85287625252904e-20	0.0481506479519502	1.28859078962762e-09	7.34444607270078e-19	0.075617099785189	3.33348638107162e-06	same signed
OLFM3,CCN3	OLFM3	CCN3	0.865251746383173	0.200468823253633	-0.66478292312954	1.81911978406747e-21	0.0745904058726027	4.28728164081349e-11	2.00882659818528e-20	0.111476885951471	3.35275772922472e-07	same signed
PABPC1L2B,CCN3	PABPC1L2B	CCN3	0.863075924724205	0.230801687763713	-0.632274236960492	2.97683743277481e-21	0.0394213056575378	2.09928074923482e-10	3.21184321196376e-20	0.0632986614614662	9.52179166553435e-07	same signed
PAK1,CCN3	PAK1	CCN3	0.875176546932855	0.249132676980778	-0.626043869952077	1.71657252561202e-22	0.0258469130148315	6.47717435242612e-11	2.12385931749608e-21	0.0434146434804427	4.54311012328968e-07	same signed
PAK3,CCN3	PAK3	CCN3	0.867732946520594	0.209845288326301	-0.657887658194293	1.026499198471e-21	0.0617296201366577	4.25843804663373e-11	1.16427443722751e-20	0.0942689641153909	3.35275772922472e-07	same signed
PAK5,CCN3	PAK5	CCN3	0.806504561591022	0.19985935302391	-0.606645208567112	1.03841386564115e-16	0.0754955694491239	5.6845699036856e-08	7.32803958138657e-16	0.112669046923958	4.73918458408899e-05	same signed
PARM1,CCN3	PARM1	CCN3	0.833530556934	0.243694327238631	-0.589836229695369	1.14653335009406e-18	0.0293823736982324	1.64848223960234e-08	9.59443780184425e-18	0.0486895659278693	1.90418170631255e-05	same signed
PCDH19,CCN3	PCDH19	CCN3	0.846776348436844	0.344233473980309	-0.502542874456534	9.28307861991185e-20	0.00176836169896996	1.45110950811045e-07	8.62007759478339e-19	0.00382072803506227	9.16692958261405e-05	same signed
PCDH7,CCN3	PCDH7	CCN3	0.824903614917739	0.194702297233943	-0.630201317683796	5.25090278966333e-18	0.0835112515476246	7.16609904749532e-09	4.13983205812336e-17	0.123178747513226	1.07865803408251e-05	same signed
PCDHGC5,CCN3	PCDHGC5	CCN3	0.80619918311257	0.24704641350211	-0.55915276961046	1.08819235619241e-16	0.027158026169457	2.92323456330124e-07	7.66683897865132e-16	0.0453784971368456	0.000152882801178581	same signed
PCSK2,CCN3	PCSK2	CCN3	0.844944077566133	0.193764650726676	-0.651179426839457	1.33270225071654e-19	0.0850387419990011	6.17075279762958e-10	1.21857681432071e-18	0.1251650496601	1.9618409084804e-06	same signed
PDE1A,CCN3	PDE1A	CCN3	0.829369775165095	0.270159399906235	-0.55921037525886	2.41389411586833e-18	0.0153675620681547	6.7732893516137e-08	1.96093157723552e-17	0.027209415229927	5.38980341117339e-05	same signed
PDP1,CCN3	PDP1	CCN3	0.806084666183151	0.228949835911861	-0.577134830271289	1.10744482075543e-16	0.0410742360728221	1.6033262317805e-07	7.79723348056529e-16	0.065656340785991	9.91673307618557e-05	same signed
PGM2L1,CCN3	PGM2L1	CCN3	0.873077069893499	0.25464135021097	-0.618435719682529	2.87514361974201e-22	0.0226402768025699	1.15958131985394e-10	3.46586744909868e-21	0.0385580649469905	6.52011492857147e-07	same signed
PITPNB,CCN3	PITPNB	CCN3	0.836584341718517	0.330215658696671	-0.506368683021846	6.5518671747909e-19	0.00277656635951817	2.67563175393448e-07	5.60835774503399e-18	0.0057681273184758	0.000143112853438571	same signed
PLCXD3,CCN3	PLCXD3	CCN3	0.825934267282513	0.152015939990624	-0.67391832729189	4.39741650847105e-18	0.178266856283281	1.2991081543845e-09	3.4903993339865e-17	0.239178644958123	3.33533027556676e-06	same signed
PLK2,CCN3	PLK2	CCN3	0.899454135969767	0.274425691514299	-0.625028444455468	2.03150811758782e-25	0.0137626776229581	1.77280412572145e-12	3.59048939963674e-24	0.0246330506447477	4.1929874813597e-08	same signed
PLPPR4,CCN3	PLPPR4	CCN3	0.885635759819827	0.315775902484763	-0.569859857335063	1.13557189273958e-23	0.00432639249692741	1.78963288632872e-10	1.61203252554134e-22	0.00863135760018188	8.47697431236028e-07	same signed
PNMA2,CCN3	PNMA2	CCN3	0.853151124174524	0.195733708391936	-0.657417415782587	2.54055448247161e-20	0.0818562645420839	2.17480922160007e-10	2.493607900297e-19	0.121023110773329	9.67095017527481e-07	same signed
PPP3CA,CCN3	PPP3CA	CCN3	0.805741115394892	0.190951711204876	-0.614789404190017	1.16718878926207e-16	0.0897544504866529	4.48795127727664e-08	8.20335869602314e-16	0.131255191250037	3.96548963501196e-05	same signed
PPP4R4,CCN3	PPP4R4	CCN3	0.863877543230141	0.24831223628692	-0.615565306943221	2.4853144575442e-21	0.026355970668345	3.79310138853839e-10	2.70502484346381e-20	0.0441720973126752	1.41795508450954e-06	same signed
PREPL,CCN3	PREPL	CCN3	0.814902469748444	0.162541022034693	-0.652361447713751	2.77090697591444e-17	0.149717761101183	6.51245923855015e-09	2.0531213010391e-16	0.20547033825562	1.00018584198628e-05	same signed
PRKAA2,CCN3	PRKAA2	CCN3	0.849028514715425	0.262845757149555	-0.586182757565871	5.91333399099726e-20	0.0184956235669345	5.25426147035546e-09	5.59594106328519e-19	0.032148023773403	8.6347695367935e-06	same signed
PRKAR2B,CCN3	PRKAR2B	CCN3	0.838721991067679	0.195475855602438	-0.643246135465241	4.39807149682533e-19	0.0822675450659473	1.46083078966797e-09	3.8253641196231e-18	0.121557482894302	3.60105904670032e-06	same signed
PRKCB,CCN3	PRKCB	CCN3	0.860251173798526	0.213947491795593	-0.646303682002933	5.5722875094787e-21	0.0567000900025275	1.6155232707149e-10	5.84434337239118e-20	0.0874192238391994	7.85099305704901e-07	same signed
PRKCE,CCN3	PRKCE	CCN3	0.838912852616712	0.213314580403188	-0.625598272213524	4.243111019813e-19	0.0574535067688387	2.81693490755686e-09	3.69611069272261e-18	0.0884459397874305	5.55516710330519e-06	same signed
PRKCG,CCN3	PRKCG	CCN3	0.859525899912204	0.310923581809658	-0.548602318102546	6.53106240843504e-21	0.0049981391644728	8.48511372275595e-09	6.8052379987216e-20	0.00984288316056951	1.20520677610187e-05	same signed
PRMT8,CCN3	PRMT8	CCN3	0.824369202580448	0.176113455227379	-0.648255747353069	5.7541521437747e-18	0.11813347564786	3.83026210748483e-09	4.51999204125327e-17	0.167024953191053	6.78635666070439e-06	same signed
PTER,CCN3	PTER	CCN3	0.894911631102798	0.230285982184716	-0.664625648918082	8.10789152175544e-25	0.0398759538177135	6.34159391665889e-13	1.32529927771498e-23	0.0639474934069684	2.82124139050488e-08	same signed
PTPN3,CCN3	PTPN3	CCN3	0.856128564339428	0.234200656352555	-0.621927907986873	1.35804269092133e-20	0.0365314965083105	6.63497923270029e-10	1.3697417289125e-19	0.0591472135660961	2.05087605931635e-06	same signed
PTPN5,CCN3	PTPN5	CCN3	0.813299232736573	0.213009845288326	-0.600289387448246	3.58406194443997e-17	0.0578191633729501	4.65113831893404e-08	2.631247470764e-16	0.0889450469656314	4.08316531330101e-05	same signed
PTPRO,CCN3	PTPRO	CCN3	0.823643928694125	0.254453820909517	-0.569190107784608	6.51194000512794e-18	0.0227435846322982	7.04831266684636e-08	5.09196751350878e-17	0.0387168517391103	5.55022807213918e-05	same signed
PTPRR,CCN3	PTPRR	CCN3	0.879413673321373	0.316033755274262	-0.563379918047111	5.88914409833308e-23	0.00429305552072159	5.31146904236834e-10	7.68046305759469e-22	0.00857130818367235	1.81593788398732e-06	same signed
QPCT,CCN3	QPCT	CCN3	0.855059739664847	0.287060478199719	-0.567999261465128	1.70316522618987e-20	0.00983095621324881	6.09708150633992e-09	1.70076791589234e-19	0.0181755906950893	9.55810246713118e-06	same signed
RAB27B,CCN3	RAB27B	CCN3	0.864144749398786	0.240201593999062	-0.623943155399724	2.33962406116824e-21	0.0318616044196038	2.61939359091912e-10	2.55397260514149e-20	0.0523466913408113	1.12083851755429e-06	same signed
RAB3A,CCN3	RAB3A	CCN3	0.857235561323816	0.221706516643225	-0.63552904468059	1.0720607667192e-20	0.0481021218070083	3.44066553026323e-10	1.09230750326595e-19	0.0755503099059233	1.34534174760656e-06	same signed
RAB3C,CCN3	RAB3C	CCN3	0.830362255220063	0.21840131270511	-0.611960942514953	2.02483171102607e-18	0.0516233515369735	9.30750010397219e-09	1.65562990066509e-17	0.080442758666209	1.28309267613673e-05	same signed
RBFOX1,CCN3	RBFOX1	CCN3	0.812421269611024	0.18736521331458	-0.625056056296444	4.12212127843421e-17	0.0960636662110258	2.05379311335463e-08	3.01112375601711e-16	0.139326309970155	2.23214175142982e-05	same signed
RBM24,CCN3	RBM24	CCN3	0.846432797648586	0.318354430379747	-0.528078367268839	9.93785864479859e-20	0.00400314940152274	5.82617440958444e-08	9.20222040889257e-19	0.00804412158381425	4.82810556811648e-05	same signed
RFPL1S,CCN3	RFPL1S	CCN3	0.825476199564836	0.19789029535865	-0.627585904206186	4.75880776281247e-18	0.0784801657770688	7.56144968860895e-09	3.76617719187937e-17	0.11661751237434	1.12478074876882e-05	same signed
RGS4,CCN3	RGS4	CCN3	0.854410810398137	0.213713080168776	-0.640697730229361	1.95246046588964e-20	0.056978187682995	3.73696851241334e-10	1.93838896108732e-19	0.0878010335936252	1.40586948662701e-06	same signed
RGS7,CCN3	RGS7	CCN3	0.846051074550521	0.204313173933427	-0.641737900617094	1.07176102520504e-19	0.0690794973002397	8.05467914588576e-10	9.89408815410691e-19	0.104171829258033	2.3319530035634e-06	same signed
RIMBP2,CCN3	RIMBP2	CCN3	0.825132648776577	0.257548054383497	-0.56758459439308	5.0484521678781e-18	0.0210894269203974	6.74391231747506e-08	3.985992927307e-17	0.0361689099458754	5.3727106887935e-05	same signed
RNF128,CCN3	RNF128	CCN3	0.880253464137115	0.17107360525082	-0.709179858886294	4.74129581938514e-23	0.129202098914994	8.75965966429249e-13	6.24887211842372e-22	0.180613913448856	3.50572400521041e-08	same signed
ROBO2,CCN3	ROBO2	CCN3	0.84876130854678	0.1856774496015	-0.66308385894528	6.24073700853536e-20	0.0991506843901718	2.68523647761754e-10	5.89265709786153e-19	0.143250852142409	1.13609086043855e-06	same signed
RTN1,CCN3	RTN1	CCN3	0.870443180516853	0.245241443975621	-0.625201736541232	5.42151960328181e-22	0.0283373571910957	1.20335075237676e-10	6.33636902205421e-21	0.0471297086015584	6.65620261168949e-07	same signed
SCG2,CCN3	SCG2	CCN3	0.862923235484979	0.193319268635724	-0.669603966849255	3.08054333383562e-21	0.0857720197104635	4.5985437679974e-11	3.31815835468263e-20	0.126117189747036	3.47629981837609e-07	same signed
SCN2A,CCN3	SCN2A	CCN3	0.840897812726648	0.203469292076887	-0.637428520649761	2.91383368220147e-19	0.0702602157707828	1.51239487600208e-09	2.57850631842292e-18	0.105752411197766	3.66102947484497e-06	same signed
SCN3B,CCN3	SCN3B	CCN3	0.889185784631828	0.278551336146273	-0.610634448485555	4.25177153167924e-24	0.0123508355854482	1.81699100210153e-11	6.36032525904184e-23	0.0223387321746661	2.0173758231676e-07	same signed
SDR16C5,CCN3	SDR16C5	CCN3	0.823720273313738	0.259048288795124	-0.564671984518614	6.42785754557509e-18	0.0203251344898812	8.22404671030341e-08	5.02841589445334e-17	0.0349965425325142	6.17585060029662e-05	same signed
SERPINI1,CCN3	SERPINI1	CCN3	0.846394625338779	0.195757149554618	-0.650637475784161	1.00133023816401e-19	0.0818189566477435	5.50653522779498e-10	9.26943020256212e-19	0.120975838407057	1.86389642493424e-06	same signed
SH3GL2,CCN3	SH3GL2	CCN3	0.867847463450013	0.2342709798406	-0.633576483609413	9.99466866454114e-22	0.0364736286720418	1.15596865413181e-10	1.13505195668028e-20	0.059064062962051	6.52011492857147e-07	same signed
SHC3,CCN3	SHC3	CCN3	0.8170019467878	0.260548523206751	-0.556453423581049	1.97076307270783e-17	0.0195846606959488	1.68955040180663e-07	1.47888417240453e-16	0.0338509282537947	0.000103002168541538	same signed
SLC12A5,CCN3	SLC12A5	CCN3	0.813642783524831	0.205086732301922	-0.608556051222909	3.39249114542917e-17	0.0680112625592666	3.40208883287119e-08	2.49480492038796e-16	0.102745851295609	3.2248577637615e-05	same signed
SLC2A13,CCN3	SLC2A13	CCN3	0.854372638088331	0.228340365682138	-0.626032272406193	1.96817197080287e-20	0.0416306730963332	6.72209843344262e-10	1.95330316280219e-19	0.0664483767389734	2.05087605931635e-06	same signed
SLC39A10,CCN3	SLC39A10	CCN3	0.87792495323892	0.278129395218003	-0.599795558020918	8.61499670863109e-23	0.0124892072931965	1.383475556338e-10	1.10239195314581e-21	0.0225650676333215	7.41151821248565e-07	same signed
SLC4A10,CCN3	SLC4A10	CCN3	0.814215368171928	0.174285044538209	-0.639930323633719	3.09491052836536e-17	0.122061521619993	1.07055257991817e-08	2.28381698498811e-16	0.171870780960827	1.43096704091495e-05	same signed
SLC7A14,CCN3	SLC7A14	CCN3	0.813719128144444	0.182747304266292	-0.630971823878152	3.35127870132115e-17	0.10469386512751	1.52674186626456e-08	2.46569699856125e-16	0.150269344452617	1.81597136866018e-05	same signed
SLC7A4,CCN3	SLC7A4	CCN3	0.890254609306409	0.252906704172527	-0.637347905133882	3.14246231640445e-24	0.0236113016323992	4.70179450928754e-12	4.77393949771408e-23	0.0400321189532594	9.22954364554077e-08	same signed
SLIT3,CCN3	SLIT3	CCN3	0.883727144329503	0.336216596343179	-0.547510547986325	1.90024805608233e-23	0.00229469834711973	5.99898575259772e-10	2.62279566608694e-22	0.00484860979442079	1.91618588996391e-06	same signed
SNAP25,CCN3	SNAP25	CCN3	0.816620223689735	0.175363338021566	-0.64125688566817	2.09740127445637e-17	0.119733051866236	8.65604210531501e-09	1.57026060620011e-16	0.168990143970054	1.21930299437148e-05	same signed
SNAP91,CCN3	SNAP91	CCN3	0.847883345421231	0.20182841068917	-0.646054934732061	7.44418273301702e-20	0.0726025165700869	5.72872860260532e-10	6.97784826807681e-19	0.108867051720839	1.88290025159283e-06	same signed
SNX10,CCN3	SNX10	CCN3	0.861549032331946	0.192123769338959	-0.669425262992987	4.18483064213866e-21	0.0877650821899923	5.41859890290652e-11	4.44582549032837e-20	0.128700063979087	3.92191847678764e-07	same signed
SPHKAP,CCN3	SPHKAP	CCN3	0.816429362140703	0.143413033286451	-0.673016328854252	2.16362292103118e-17	0.204402257704185	2.74091993546222e-09	1.61796930587232e-16	0.269224398224128	5.46866577187979e-06	same signed
SSTR1,CCN3	SSTR1	CCN3	0.882238424247051	0.29929676511955	-0.582941659127501	2.82174922176247e-23	0.00699710565550546	1.61395563580413e-10	3.81542644089977e-22	0.0133586944834084	7.85099305704901e-07	same signed
ST8SIA3,CCN3	ST8SIA3	CCN3	0.847654311562393	0.208743553680263	-0.63891075788213	7.79319440686943e-20	0.0631403926849941	7.74710962048175e-10	7.2907329527014e-19	0.0961902133412344	2.27191002090542e-06	same signed
STMN2,CCN3	STMN2	CCN3	0.829904187502386	0.183356774496015	-0.646547413006371	2.19623546857565e-18	0.103521448598359	2.66555733041685e-09	1.79012226957338e-17	0.148788381794004	5.34967920613491e-06	same signed
STXBP5,CCN3	STXBP5	CCN3	0.811466961865862	0.15309423347398	-0.658372728391882	4.79500315820316e-17	0.175171475487137	6.61810473090441e-09	3.48182755263646e-16	0.235548642962691	1.01184277591525e-05	same signed
